rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Defb1,7.08E-23,1.201811073,0.906,0.748,2.28E-18,2.300282535,,33,505
Grk5,6.52E-09,0.853788034,0.762,0.675,0.000210229,1.807239908,,,
Kcnq1ot1,1.12E-14,0.818301511,0.898,0.802,3.61E-10,1.763328798,,,
Arhgap18,6.57E-08,0.755135854,0.898,0.912,0.002118204,1.687790519,,,
Insrr,3.58E-09,0.749881943,0.217,0.061,0.00011554,1.681655213,,,
Gm48678,4.51E-08,0.732111723,0.546,0.374,0.001453921,1.661068677,,,
Dmrt2,4.66E-10,0.704830446,0.679,0.505,1.50E-05,1.629953091,,,
Aqp6,2.32E-07,0.701319112,0.587,0.444,0.007500586,1.62599082,,,
Xrcc6,3.97E-08,0.670327143,0.423,0.246,0.001280834,1.591433797,,,
Bmpr1b,1.40E-15,0.667442359,0.984,0.979,4.50E-11,1.588254778,,,
Usp33,1.82E-10,0.64038553,0.765,0.614,5.87E-06,1.558745645,,,
Plcd3,1.32E-10,0.627886373,0.77,0.629,4.25E-06,1.545299386,,,
Foxp1,9.66E-18,0.618903668,1,0.997,3.12E-13,1.535707724,,,
Atp6v1g3,9.20E-09,0.60983115,0.841,0.802,0.000296884,1.526080589,,,
Gm13269,2.56E-07,0.608412383,0.413,0.243,0.008268032,1.524580558,,,
Alcam,2.73E-08,0.596210927,0.969,0.964,0.000881604,1.511740934,,,
Gm10848,7.21E-08,0.563775228,0.452,0.267,0.002327253,1.47813212,,,
Ncoa7,1.16E-13,0.561908512,0.982,0.96,3.75E-09,1.476220789,,,
Btg2,6.59E-07,0.551445547,0.363,0.21,0.021262063,1.465553411,,,
Abr,2.88E-08,0.549356164,0.94,0.888,0.000929413,1.46343246,,,
5330438D12Rik,2.09E-07,0.537107474,0.739,0.596,0.006743621,1.451060301,,,
Gm20732,1.15E-06,0.528726027,0.804,0.742,0.037237099,1.442654696,,,
Car2,1.75E-07,0.513826714,0.794,0.657,0.005645893,1.427832468,,,
Rcan2,4.16E-10,0.513158261,0.969,0.964,1.34E-05,1.427171056,,,
Dmxl1,1.50E-09,0.488337631,0.992,0.991,4.85E-05,1.402827514,,,
Tfcp2l1,6.71E-13,0.472723935,0.992,0.997,2.16E-08,1.387727146,,,
Pam,3.17E-11,0.457759624,0.992,0.988,1.02E-06,1.373407383,,,
Atp6v0d2,3.38E-07,0.45775752,0.966,0.948,0.010910343,1.37340538,,,
Arl15,9.03E-11,0.452339734,0.99,0.997,2.91E-06,1.368257471,,,
Malat1,2.09E-26,0.429697196,1,1,6.76E-22,1.346950839,,,
Cacnb2,8.76E-07,0.363468622,0.982,0.967,0.02826923,1.286515307,,,
Mecom,2.70E-09,0.342850701,0.995,1,8.70E-05,1.268260145,,,
Gm26532,5.40E-07,0.334281619,0.131,0.027,0.0174093,1.26074947,,,
Mrps24,1.11E-10,-0.250135898,0.013,0.137,3.57E-06,-1.18931914,,,
Acox3,8.34E-10,-0.250137161,0.013,0.128,2.69E-05,-1.189320182,,,
Dcdc2a,7.32E-09,-0.250415982,0.016,0.125,0.000236227,-1.189550057,,,
Tob1,3.65E-08,-0.251368565,0.034,0.152,0.001176065,-1.190335752,,,
Robo2,1.19E-06,-0.252371052,0.018,0.103,0.038359395,-1.191163169,,,
Cox6b1,5.25E-10,-0.254052535,0.042,0.191,1.69E-05,-1.192552298,,,
Cox17,1.14E-07,-0.255135805,0.029,0.137,0.003692219,-1.193448081,,,
Sema4d,2.58E-07,-0.255749617,0.055,0.179,0.008323336,-1.193955955,,,
Fbxo7,2.57E-09,-0.256305217,0.044,0.185,8.30E-05,-1.194415852,,,
Zfp706,1.67E-11,-0.258916581,0,0.112,5.40E-07,-1.196579773,,,
Mfap3l,7.85E-10,-0.260532632,0.01,0.122,2.53E-05,-1.197920886,,,
Cat,5.00E-07,-0.261236674,0.149,0.307,0.016143457,-1.19850562,,,
Adh1,3.98E-10,-0.261894711,0.01,0.125,1.28E-05,-1.199052403,,,
0610005C13Rik,1.92E-09,-0.263591989,0.013,0.125,6.19E-05,-1.200463875,,,
Glb1l,1.82E-07,-0.264345056,0.034,0.143,0.005872431,-1.201090663,,,
Mfsd1,8.07E-08,-0.265720934,0.018,0.116,0.002602602,-1.202236673,,,
Sod1,9.06E-10,-0.268256148,0.01,0.122,2.92E-05,-1.204351193,,,
Prnp,2.38E-09,-0.269938912,0.01,0.116,7.68E-05,-1.205756771,,,
Col8a1,1.38E-09,-0.270036355,0.005,0.106,4.46E-05,-1.205838214,,,
Hspa8,4.19E-14,-0.270468744,0,0.14,1.35E-09,-1.206199668,,,
E130102H24Rik,3.97E-08,-0.270567667,0.06,0.195,0.001279892,-1.206282378,,,
Dlec1,1.30E-08,-0.270856305,0.023,0.137,0.000420882,-1.206523742,,,
Cluh,4.04E-07,-0.271573866,0.057,0.176,0.013050625,-1.207123987,,,
Aldoa,6.10E-13,-0.272075676,0,0.128,1.97E-08,-1.207543931,,,
Lgals4,6.17E-10,-0.272530969,0.003,0.103,1.99E-05,-1.207925074,,,
Cyp2e1,1.19E-12,-0.274173442,0,0.125,3.83E-08,-1.20930105,,,
Rell1,1.30E-07,-0.274942895,0.021,0.122,0.004205958,-1.209946196,,,
Ankrd33b,7.49E-07,-0.278176993,0.016,0.1,0.024151386,-1.212661582,,,
Mpp1,1.01E-08,-0.278813275,0.013,0.116,0.000324268,-1.213196528,,,
Cryz,2.14E-14,-0.278843561,0,0.143,6.89E-10,-1.213221997,,,
Abat,1.23E-06,-0.280280911,0.018,0.103,0.039786851,-1.214431327,,,
Inpp5b,8.38E-08,-0.284622738,0.023,0.128,0.002705315,-1.218091693,,,
Cadm1,1.25E-06,-0.285464983,0.094,0.225,0.040180868,-1.218803023,,,
Tpmt,2.96E-13,-0.285810923,0.005,0.146,9.55E-09,-1.219095312,,,
Igfbp5,2.04E-07,-0.286669351,0.057,0.182,0.006596082,-1.21982091,,,
Tinag,3.49E-07,-0.289174072,0.021,0.116,0.011246466,-1.221940529,,,
Xylb,5.56E-08,-0.289864156,0.016,0.112,0.001793422,-1.222525159,,,
Slc25a25,1.22E-08,-0.290897432,0.013,0.116,0.00039517,-1.223401061,,,
Gk5,5.10E-08,-0.290984982,0.057,0.188,0.001645327,-1.223475305,,,
Slc35f3,4.70E-10,-0.290993701,0.01,0.125,1.52E-05,-1.223482699,,,
Dad1,1.00E-11,-0.292209959,0.016,0.155,3.23E-07,-1.224514586,,,
Tomm20,1.98E-13,-0.293008037,0.021,0.185,6.39E-09,-1.225192158,,,
Mertk,1.28E-08,-0.293072557,0.023,0.137,0.000413109,-1.225246952,,,
Ndufa4,1.32E-12,-0.294932194,0.044,0.228,4.25E-08,-1.226827316,,,
Vil1,2.57E-09,-0.295127322,0.01,0.116,8.30E-05,-1.226993258,,,
Man1a,1.23E-06,-0.295596065,0.256,0.432,0.039755044,-1.227391983,,,
Prlr,2.26E-09,-0.298974057,0.005,0.103,7.28E-05,-1.230269222,,,
Acot11,6.34E-07,-0.299785232,0.029,0.128,0.020446268,-1.230961152,,,
Slc40a1,4.98E-07,-0.304022875,0.037,0.143,0.01607006,-1.234582182,,,
Impa1,2.19E-08,-0.305757101,0.057,0.195,0.00070775,-1.236067133,,,
Ksr2,7.13E-11,-0.306989273,0.016,0.146,2.30E-06,-1.23712328,,,
Ntn1,7.95E-08,-0.308300379,0.026,0.134,0.002565838,-1.238248076,,,
Mfsd4b5,3.03E-11,-0.30863411,0.01,0.137,9.78E-07,-1.238534546,,,
Echdc2,3.50E-12,-0.308870337,0.003,0.128,1.13E-07,-1.238737361,,,
Pdha1,1.11E-07,-0.309209239,0.117,0.274,0.003571522,-1.239028386,,,
Agmo,1.27E-08,-0.311731109,0.008,0.103,0.000408284,-1.241196135,,,
Zeb1,7.31E-08,-0.312169885,0.063,0.198,0.002357005,-1.241573685,,,
Slc25a17,2.56E-07,-0.313105375,0.081,0.216,0.008266422,-1.242379022,,,
Glul,8.51E-11,-0.314742794,0.013,0.137,2.74E-06,-1.243789889,,,
Chn2,1.91E-07,-0.315128442,0.065,0.198,0.006158044,-1.244122412,,,
Slc6a20b,1.82E-09,-0.316176427,0.013,0.125,5.87E-05,-1.24502648,,,
Syt14,1.57E-08,-0.316475096,0.029,0.146,0.000506339,-1.245284254,,,
Acly,1.13E-06,-0.317683284,0.099,0.228,0.03649058,-1.246327557,,,
Bphl,2.44E-11,-0.317735233,0.057,0.231,7.88E-07,-1.246372436,,,
Igsf11,5.79E-07,-0.317811602,0.021,0.112,0.018668689,-1.246438414,,,
Mfsd4b1,1.65E-09,-0.319328397,0.023,0.146,5.33E-05,-1.247749562,,,
Slc7a7,5.82E-07,-0.319401749,0.018,0.106,0.018791114,-1.247813003,,,
Slc3a1,4.13E-10,-0.320965357,0.008,0.119,1.33E-05,-1.249166129,,,
Heg1,9.90E-08,-0.321543656,0.07,0.213,0.003193054,-1.249666954,,,
Map2k6,4.36E-09,-0.321742446,0.042,0.176,0.000140795,-1.249839158,,,
Acat2,7.74E-10,-0.32197023,0.008,0.116,2.50E-05,-1.250036508,,,
Nmrk1,5.45E-10,-0.322752286,0.016,0.137,1.76E-05,-1.250714311,,,
Cald1,8.29E-09,-0.323051085,0.026,0.146,0.000267309,-1.250973376,,,
Sgk2,4.36E-12,-0.323121264,0.01,0.146,1.41E-07,-1.25103423,,,
Hlf,9.95E-10,-0.323269619,0.013,0.128,3.21E-05,-1.251162883,,,
Cldn10,7.45E-08,-0.324030519,0.023,0.128,0.002404576,-1.25182294,,,
Ldb2,2.68E-07,-0.325425549,0.065,0.195,0.008633662,-1.253033989,,,
Ugt3a2,4.52E-10,-0.326989136,0.016,0.137,1.46E-05,-1.254392759,,,
Atp5g2,1.87E-07,-0.327158926,0.07,0.201,0.00602778,-1.254540396,,,
Aldh4a1,3.82E-08,-0.328705543,0.076,0.219,0.001233428,-1.255886026,,,
Sfxn1,2.23E-12,-0.329737905,0.021,0.173,7.20E-08,-1.256785033,,,
Lrpap1,1.09E-14,-0.329866906,0,0.146,3.51E-10,-1.256897416,,,
Hgd,3.03E-09,-0.330041042,0.013,0.122,9.79E-05,-1.257049134,,,
Me1,3.63E-10,-0.330751414,0.026,0.158,1.17E-05,-1.257668248,,,
Pxmp4,1.41E-10,-0.331235388,0.016,0.143,4.55E-06,-1.258090223,,,
Map4k2,5.25E-08,-0.332296508,0.037,0.152,0.001694331,-1.259015905,,,
B3gat2,1.60E-08,-0.334958806,0.021,0.131,0.000516205,-1.261341392,,,
Kmo,1.94E-13,-0.336047228,0.021,0.185,6.26E-09,-1.262293354,,,
Cyfip2,4.01E-07,-0.336692105,0.141,0.301,0.012928193,-1.262857718,,,
Tmem259,1.15E-07,-0.337766194,0.068,0.201,0.003722512,-1.263798268,,,
Slc25a51,5.33E-10,-0.338565851,0.078,0.252,1.72E-05,-1.26449896,,,
Slc5a8,5.69E-10,-0.339300139,0.003,0.103,1.84E-05,-1.265142716,,,
Enpp6,2.36E-10,-0.339671455,0.013,0.134,7.61E-06,-1.265468376,,,
Pex11a,2.60E-11,-0.340488606,0.008,0.131,8.39E-07,-1.266185348,,,
Scly,1.99E-07,-0.341040685,0.073,0.201,0.006426184,-1.266669975,,,
Rpl5,7.15E-09,-0.341450858,0.021,0.134,0.000230538,-1.267030153,,,
Plscr2,7.63E-09,-0.342146537,0.157,0.35,0.000246303,-1.267641272,,,
BC034090,7.36E-11,-0.344190604,0.044,0.201,2.38E-06,-1.269438589,,,
Atp5l,6.72E-10,-0.344435856,0.039,0.182,2.17E-05,-1.269654407,,,
Igf2bp2,3.18E-07,-0.345209714,0.029,0.128,0.010265536,-1.270335628,,,
Tspan5,9.13E-10,-0.34527441,0.034,0.17,2.94E-05,-1.270392596,,,
Ppp1r16b,4.26E-09,-0.345379975,0.018,0.134,0.000137533,-1.270485557,,,
Trpc1,1.33E-13,-0.346558934,0.016,0.176,4.30E-09,-1.271524212,,,
Tmem174,2.81E-15,-0.347370072,0,0.152,9.05E-11,-1.272239313,,,
Dao,2.97E-08,-0.347408643,0.021,0.128,0.000959491,-1.272273327,,,
Zfp697,1.72E-09,-0.347922752,0.013,0.125,5.54E-05,-1.272726786,,,
Tprkb,6.39E-10,-0.350405979,0.018,0.14,2.06E-05,-1.274919343,,,
Tob2,1.25E-06,-0.350806449,0.149,0.289,0.040473918,-1.27527329,,,
Naca,2.11E-10,-0.350831296,0.026,0.164,6.81E-06,-1.275295254,,,
Mbd1,1.24E-08,-0.351099038,0.05,0.182,0.000400444,-1.275531951,,,
Slc5a3,1.28E-09,-0.351554615,0.298,0.538,4.12E-05,-1.275934805,,,
Cmah,2.56E-09,-0.35256872,0.013,0.122,8.26E-05,-1.276832005,,,
Rpl12,9.08E-08,-0.353603832,0.031,0.143,0.002930056,-1.277748442,,,
H2-K1,8.74E-07,-0.354303855,0.018,0.103,0.028191298,-1.27836858,,,
Ntn4,4.99E-07,-0.354747414,0.057,0.179,0.016085848,-1.278761677,,,
Slc25a30,2.08E-08,-0.356902659,0.144,0.325,0.000672211,-1.280673449,,,
G6pc,5.77E-12,-0.357745518,0.016,0.158,1.86E-07,-1.28142187,,,
Prdx1,1.48E-06,-0.35867814,0.245,0.41,0.047874458,-1.282250506,,,
Rps7,2.30E-12,-0.359104751,0,0.122,7.43E-08,-1.282629729,,,
Parp8,5.29E-07,-0.360378544,0.222,0.404,0.017052381,-1.283762696,,,
Dgkh,1.52E-08,-0.360440877,0.091,0.255,0.000489741,-1.283818163,,,
Epb41l3,1.59E-09,-0.361116108,0.06,0.213,5.12E-05,-1.284419175,,,
Ebf1,1.02E-12,-0.361389217,0.023,0.185,3.29E-08,-1.284662345,,,
Ppia,3.23E-10,-0.36159378,0.063,0.228,1.04E-05,-1.284844513,,,
Selenbp1,1.52E-13,-0.36227549,0.013,0.167,4.90E-09,-1.285451778,,,
Pcdh9,2.10E-13,-0.364517189,0.018,0.179,6.79E-09,-1.287450701,,,
Stxbp5l,2.61E-10,-0.365779831,0.023,0.155,8.41E-06,-1.288577966,,,
Sox5,1.11E-07,-0.368384546,0.399,0.641,0.003580973,-1.290906532,,,
Gstt2,9.00E-10,-0.368516888,0.047,0.195,2.90E-05,-1.291024956,,,
Pdk2,9.55E-09,-0.369011541,0.055,0.195,0.000307984,-1.291467682,,,
Acaa2,2.30E-12,-0.370085535,0,0.122,7.43E-08,-1.292429455,,,
Psma4,6.67E-15,-0.371190384,0.003,0.155,2.15E-10,-1.293419605,,,
Slc35d1,6.29E-08,-0.371518219,0.052,0.179,0.00202833,-1.293713553,,,
Sord,1.58E-14,-0.371718385,0.008,0.167,5.11E-10,-1.293893061,,,
Gucd1,3.56E-11,-0.371829927,0.016,0.149,1.15E-06,-1.293993102,,,
Rbpms2,2.74E-09,-0.372721116,0.073,0.228,8.83E-05,-1.294792681,,,
Gm16311,4.09E-09,-0.372769496,0.016,0.128,0.000132068,-1.294836102,,,
Ush1c,9.31E-09,-0.37282359,0.037,0.158,0.00030044,-1.294884653,,,
Slc1a1,6.11E-09,-0.372867559,0.013,0.119,0.000197019,-1.294924118,,,
Acss2,1.27E-10,-0.373980931,0.013,0.137,4.11E-06,-1.295923836,,,
Arpp19,7.46E-15,-0.374309174,0.018,0.195,2.41E-10,-1.29621872,,,
Vmp1,1.39E-09,-0.375489824,0.005,0.106,4.49E-05,-1.297279932,,,
Aacs,1.63E-09,-0.375627973,0.01,0.119,5.26E-05,-1.297404163,,,
Pak1,9.49E-08,-0.377964715,0.115,0.271,0.003061369,-1.299507279,,,
Lyrm1,4.28E-08,-0.379579917,0.023,0.128,0.0013815,-1.300962986,,,
Esr1,9.54E-11,-0.38013303,0.013,0.137,3.08E-06,-1.301461856,,,
Plpbp,5.45E-09,-0.380577973,0.07,0.219,0.000175931,-1.301863304,,,
Rpl39,8.65E-12,-0.382088517,0,0.116,2.79E-07,-1.303227107,,,
Rpl19,1.19E-12,-0.383467531,0,0.125,3.83E-08,-1.304473404,,,
Ldlrad3,1.15E-10,-0.383627692,0.021,0.155,3.71E-06,-1.304618229,,,
Zbtb20,3.86E-10,-0.384812404,0.974,0.994,1.24E-05,-1.305689995,,,
Gm31641,1.15E-06,-0.384830588,0.023,0.116,0.036998673,-1.305706453,,,
Cdo1,4.55E-10,-0.385485739,0.047,0.201,1.47E-05,-1.30629953,,,
Pkhd1,5.20E-11,-0.385917563,0.812,0.979,1.68E-06,-1.306690586,,,
Gm6999,1.51E-09,-0.386910925,0.013,0.125,4.87E-05,-1.307590612,,,
Kcnk5,1.74E-09,-0.387516244,0.023,0.149,5.62E-05,-1.30813936,,,
Hsd17b11,2.21E-09,-0.388084393,0.06,0.21,7.14E-05,-1.308654621,,,
Nme7,1.25E-07,-0.388277671,0.363,0.568,0.004045937,-1.308829954,,,
Picalm,5.51E-07,-0.388318301,0.467,0.65,0.017790691,-1.308866814,,,
Tmem30a,1.63E-07,-0.388563303,0.167,0.331,0.005267733,-1.309089108,,,
Mylk,1.54E-13,-0.390845101,0.023,0.191,4.97E-09,-1.31116123,,,
Rps18,2.30E-12,-0.391779505,0,0.122,7.43E-08,-1.312010718,,,
Galnt7,7.93E-07,-0.392335992,0.07,0.191,0.025585548,-1.312516894,,,
Nhsl2,8.50E-10,-0.393022686,0.016,0.134,2.74E-05,-1.313141774,,,
Cldn2,1.25E-15,-0.393300055,0.01,0.182,4.03E-11,-1.31339426,,,
Syne1,8.88E-07,-0.393783895,0.104,0.246,0.02866625,-1.31383481,,,
Gm16685,2.49E-09,-0.395468526,0.141,0.337,8.05E-05,-1.315369867,,,
Ehhadh,2.65E-13,-0.395942628,0.005,0.146,8.55E-09,-1.315802198,,,
Gatad1,9.31E-09,-0.396720991,0.047,0.179,0.000300472,-1.316512291,,,
Col4a1,8.53E-09,-0.396745339,0.136,0.319,0.000275112,-1.31653451,,,
Rbms1,6.97E-08,-0.397398394,0.465,0.681,0.002249281,-1.317130591,,,
Fmo2,1.68E-14,-0.400120022,0.016,0.185,5.41E-10,-1.319617689,,,
Larp1b,1.31E-06,-0.400377672,0.345,0.52,0.042173166,-1.319853379,,,
Atp5a1,4.26E-10,-0.40207267,0.104,0.298,1.37E-05,-1.321404964,,,
Trim7,4.28E-13,-0.402438453,0.016,0.17,1.38E-08,-1.321740037,,,
Map3k13,2.50E-12,-0.403392476,0.031,0.195,8.07E-08,-1.322614365,,,
Uqcrh,3.71E-16,-0.404798877,0.008,0.182,1.20E-11,-1.323904335,,,
Cachd1,6.29E-07,-0.407896829,0.078,0.207,0.020289529,-1.326750258,,,
Tomm70a,2.50E-07,-0.40968639,0.188,0.353,0.008059965,-1.328397018,,,
Rdh16f2,1.52E-12,-0.410874391,0.003,0.131,4.92E-08,-1.32949135,,,
Aoah,1.25E-10,-0.411760066,0.018,0.149,4.02E-06,-1.33030778,,,
Glyat,1.58E-09,-0.411944884,0.016,0.131,5.09E-05,-1.330478211,,,
Mfhas1,9.23E-07,-0.412405565,0.162,0.31,0.029771056,-1.330903127,,,
Rims2,2.33E-07,-0.413514664,0.097,0.234,0.007524076,-1.331926677,,,
Arhgap10,8.55E-13,-0.414917075,0.026,0.191,2.76E-08,-1.333222042,,,
Glb1,6.20E-07,-0.415977933,0.057,0.173,0.02000937,-1.334202762,,,
Gm10732,5.93E-15,-0.416010772,0.01,0.176,1.91E-10,-1.334233132,,,
0610043K17Rik,1.97E-09,-0.416206367,0.023,0.146,6.36E-05,-1.334414034,,,
Nrp1,5.87E-11,-0.417787596,0.06,0.234,1.89E-06,-1.335877386,,,
Acnat2,2.69E-11,-0.418979636,0.005,0.125,8.66E-07,-1.336981623,,,
Adra1a,6.99E-14,-0.419181126,0.06,0.274,2.26E-09,-1.337168362,,,
Dglucy,9.45E-09,-0.419822527,0.055,0.191,0.000304742,-1.33776298,,,
Hsd3b3,2.33E-10,-0.421120102,0.013,0.134,7.53E-06,-1.338966719,,,
Plcl1,1.32E-07,-0.421242765,0.611,0.799,0.00426151,-1.339080568,,,
Utp20,4.22E-12,-0.422700067,0.042,0.21,1.36E-07,-1.34043389,,,
Mettl7a1,2.60E-12,-0.422751849,0.052,0.231,8.40E-08,-1.340482002,,,
Mdh1,2.96E-09,-0.422822143,0.253,0.477,9.54E-05,-1.340547317,,,
Kng2,9.73E-07,-0.426116157,0.29,0.489,0.031390027,-1.343611601,,,
A1cf,1.24E-12,-0.426414102,0.013,0.161,3.99E-08,-1.343889112,,,
Abcg2,7.02E-14,-0.429430613,0.013,0.173,2.26E-09,-1.346701971,,,
Hnrnph1,7.35E-08,-0.430265671,0.363,0.584,0.00237265,-1.347481692,,,
Cyp2j11,8.04E-14,-0.431213859,0.031,0.21,2.59E-09,-1.348367593,,,
Noct,1.09E-06,-0.434742865,0.131,0.274,0.035249739,-1.3516699,,,
Sptbn1,2.63E-07,-0.43649987,0.726,0.863,0.008487239,-1.353317052,,,
Etv1,1.95E-13,-0.437252031,0.013,0.167,6.29E-09,-1.354022799,,,
Gria3,1.98E-11,-0.438000722,0.021,0.164,6.38E-07,-1.354725656,,,
Abhd17c,8.73E-11,-0.438140563,0.136,0.34,2.82E-06,-1.354856976,,,
Bnip3,2.11E-11,-0.439267707,0.081,0.271,6.81E-07,-1.355915908,,,
Slc22a30,3.39E-14,-0.439715834,0.005,0.155,1.09E-09,-1.356337145,,,
Dcun1d3,1.50E-06,-0.440183598,0.146,0.286,0.048336315,-1.35677698,,,
Phyh,2.70E-11,-0.440449791,0.131,0.34,8.72E-07,-1.357027344,,,
Csgalnact1,1.39E-10,-0.440673548,0.021,0.152,4.49E-06,-1.35723783,,,
Adamts9,7.11E-08,-0.443035076,0.057,0.188,0.002293122,-1.359461294,,,
Palld,2.15E-13,-0.44314386,0.018,0.179,6.94E-09,-1.359563805,,,
Dapk1,5.89E-07,-0.443442775,0.373,0.541,0.019002672,-1.359845525,,,
Gns,5.61E-13,-0.444315675,0.117,0.35,1.81E-08,-1.360668547,,,
Pkp4,3.57E-07,-0.446671724,0.742,0.86,0.011517632,-1.362892454,,,
Fbp1,3.51E-13,-0.447926226,0.023,0.188,1.13E-08,-1.364078079,,,
Il15,2.67E-07,-0.450000028,0.159,0.316,0.008601989,-1.366040283,,,
Stk32b,1.51E-06,-0.451531658,0.031,0.125,0.048599591,-1.367491304,,,
Firre,8.52E-07,-0.451599704,0.334,0.502,0.027479319,-1.367555804,,,
Hoga1,1.35E-12,-0.451636655,0.052,0.234,4.36E-08,-1.36759083,,,
Kcnma1,1.27E-08,-0.45269308,0.01,0.109,0.000410976,-1.368592627,,,
Kynu,1.34E-12,-0.4544448,0.013,0.158,4.34E-08,-1.370255381,,,
Scp2,6.99E-15,-0.454568239,0.01,0.176,2.26E-10,-1.370372627,,,
Col4a2,5.31E-08,-0.454779829,0.144,0.316,0.001711936,-1.370573624,,,
Mpv17l,1.40E-15,-0.455477741,0.065,0.289,4.53E-11,-1.371236808,,,
Kalrn,3.78E-11,-0.456537077,0.102,0.304,1.22E-06,-1.372244044,,,
Papss2,9.54E-15,-0.45807128,0.008,0.167,3.08E-10,-1.373704103,,,
Ugt2b37,2.31E-09,-0.459079622,0.005,0.103,7.45E-05,-1.374664561,,,
Ankib1,3.19E-08,-0.461025238,0.355,0.562,0.001030098,-1.376519682,,,
Cox7b,1.97E-20,-0.462911664,0.057,0.34,6.35E-16,-1.378320756,,,
Calb1,5.59E-09,-0.463399383,0.021,0.137,0.000180239,-1.378786792,,,
Crot,2.08E-10,-0.464721412,0.102,0.28,6.71E-06,-1.380050837,,,
Plscr4,3.93E-16,-0.465372689,0.016,0.198,1.27E-11,-1.380673974,,,
Rpl17,6.58E-07,-0.467179875,0.063,0.182,0.021213608,-1.382404554,,,
Nrg1,3.40E-12,-0.467894342,0.057,0.243,1.10E-07,-1.383089333,,,
Lamp1,3.18E-12,-0.468251742,0.154,0.389,1.02E-07,-1.383432009,,,
D630045J12Rik,2.16E-12,-0.468760654,0.086,0.292,6.96E-08,-1.383920102,,,
Bcl2,1.67E-12,-0.469852917,0.091,0.304,5.38E-08,-1.384968263,,,
Slc18a1,8.26E-11,-0.471027935,0.01,0.134,2.66E-06,-1.386096725,,,
Nt5e,4.47E-10,-0.47185152,0.06,0.216,1.44E-05,-1.386888226,,,
Acadm,1.04E-10,-0.47276502,0.141,0.34,3.37E-06,-1.387766668,,,
Slc2a9,6.82E-07,-0.476161904,0.018,0.106,0.021991973,-1.39103807,,,
Slc15a2,1.69E-07,-0.476350809,0.104,0.243,0.005450004,-1.391220223,,,
Gsta3,1.33E-17,-0.476532458,0.003,0.182,4.30E-13,-1.391395402,,,
Slc6a6,5.24E-08,-0.476576274,0.384,0.614,0.00169177,-1.39143766,,,
Kdm6a,8.52E-07,-0.477220499,0.394,0.568,0.027501511,-1.392059135,,,
Pcdh7,3.54E-14,-0.478468299,0.005,0.155,1.14E-09,-1.393263661,,,
Agtr1a,2.31E-11,-0.478564996,0.005,0.125,7.45E-07,-1.393357048,,,
Glis1,6.56E-09,-0.482872798,0.023,0.14,0.000211648,-1.397523747,,,
Rasal2,2.70E-11,-0.484803883,0.248,0.483,8.73E-07,-1.399395622,,,
Mia2,2.23E-07,-0.484974025,0.493,0.653,0.007186242,-1.399560667,,,
Baiap2l2,1.18E-13,-0.486944453,0.055,0.249,3.82E-09,-1.401473488,,,
Fam214a,3.15E-07,-0.487555649,0.373,0.544,0.010168509,-1.402067347,,,
Col4a4,8.35E-09,-0.487656629,0.674,0.845,0.00026942,-1.402165487,,,
Spp1,1.50E-06,-0.488143002,0.185,0.343,0.04835637,-1.402638275,,,
Cltrn,3.23E-17,-0.488485222,0.026,0.237,1.04E-12,-1.402971033,,,
Fhit,2.31E-08,-0.48883264,0.527,0.769,0.000744557,-1.403308925,,,
Plpp3,2.23E-07,-0.490129205,0.172,0.337,0.007209157,-1.404570661,,,
Xylt1,3.91E-09,-0.491012547,0.102,0.264,0.000126097,-1.405430923,,,
Mat2a,3.40E-07,-0.491043147,0.05,0.164,0.010965143,-1.405460733,,,
Prex2,8.80E-11,-0.491405841,0.044,0.201,2.84E-06,-1.405814111,,,
St6galnac3,1.46E-08,-0.493861885,0.047,0.176,0.000471268,-1.408209407,,,
Slc25a3,4.17E-08,-0.494505161,0.399,0.623,0.001344872,-1.408837446,,,
Meis2,2.37E-10,-0.495447496,0.076,0.252,7.64E-06,-1.409757967,,,
Lgmn,5.79E-13,-0.497210513,0.042,0.222,1.87E-08,-1.411481787,,,
Lrig1,3.64E-08,-0.497399351,0.097,0.24,0.001174162,-1.411666551,,,
Dab1,6.06E-11,-0.497431072,0.013,0.14,1.95E-06,-1.411697591,,,
C330002G04Rik,8.27E-13,-0.497506553,0.01,0.155,2.67E-08,-1.411771452,,,
Akr1c21,1.75E-19,-0.497866849,0,0.195,5.65E-15,-1.412124069,,,
Sgms2,5.09E-07,-0.498044787,0.352,0.535,0.016414319,-1.412298248,,,
Ppp1r21,1.03E-09,-0.498123115,0.099,0.261,3.31E-05,-1.412374927,,,
Slc17a3,3.40E-14,-0.499136421,0.021,0.195,1.10E-09,-1.413367285,,,
A330023F24Rik,5.29E-11,-0.501827102,0.167,0.386,1.71E-06,-1.416005728,,,
Slc30a9,1.19E-08,-0.502218512,0.272,0.462,0.000382351,-1.41638995,,,
Fhl1,7.40E-16,-0.503960848,0.008,0.179,2.39E-11,-1.41810155,,,
Mapk4,3.47E-12,-0.505219774,0.055,0.237,1.12E-07,-1.419339556,,,
Pcbp3,3.68E-07,-0.50599309,0.188,0.35,0.011873043,-1.420100557,,,
Hykk,5.72E-15,-0.506242754,0.01,0.176,1.84E-10,-1.420346332,,,
Ext1,2.08E-09,-0.508042826,0.689,0.872,6.72E-05,-1.422119625,,,
