rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Egfr,3.87E-41,-0.588290959,0.003,0.247,1.25E-36,-1.503464662,,,
Epb41l5,6.80E-38,-0.59183127,0.005,0.242,2.20E-33,-1.50715863,,,
Osbpl6,7.01E-26,-0.594215302,0.015,0.209,2.26E-21,-1.509651246,,,
Gm42397,3.99E-30,-0.595862121,0,0.17,1.29E-25,-1.511375479,,,
Arhgap6,5.26E-10,-0.59650656,0.181,0.401,1.70E-05,-1.512050747,,,
Thrb,4.58E-12,-0.596775477,0.378,0.681,1.48E-07,-1.512332619,,,
Ptprc,3.38E-11,-0.59883618,0.061,0.22,1.09E-06,-1.514494333,,,
Aass,8.11E-37,-0.604381316,0.004,0.231,2.62E-32,-1.520326638,,,
Erc2,1.41E-44,-0.61541149,0,0.253,4.54E-40,-1.531994895,,,
Aldh6a1,5.53E-25,-0.617131527,0.054,0.319,1.78E-20,-1.533822488,,,
Kcnj16,1.62E-20,-0.620121863,0.045,0.264,5.22E-16,-1.537005005,,,
Folh1,2.04E-37,-0.621583177,0.016,0.286,6.57E-33,-1.538562635,,,
Bmp6,8.73E-21,-0.62479558,0.057,0.297,2.82E-16,-1.54199232,,,
Cyp2j5,3.99E-30,-0.624810186,0,0.17,1.29E-25,-1.542007932,,,
Bckdhb,2.42E-14,-0.625131687,0.115,0.341,7.81E-10,-1.542351602,,,
Glud1,2.83E-20,-0.62710504,0.142,0.456,9.12E-16,-1.544462712,,,
Tbc1d14,5.40E-24,-0.627280683,0.034,0.258,1.74E-19,-1.544650756,,,
Cryl1,3.04E-29,-0.632255949,0.004,0.187,9.80E-25,-1.549986821,,,
Lmo7,1.04E-15,-0.632712577,0.135,0.401,3.35E-11,-1.550477485,,,
Arhgap15,6.37E-09,-0.63393336,0.137,0.319,0.000205427,-1.551790027,,,
Diaph2,3.91E-14,-0.635308391,0.313,0.654,1.26E-09,-1.553269742,,,
Kcnj15,2.42E-26,-0.635826759,0,0.148,7.80E-22,-1.55382794,,,
Spon1,2.89E-08,-0.637632315,0.045,0.159,0.000932878,-1.555773798,,,
Tnfrsf21,2.42E-26,-0.639115696,0,0.148,7.80E-22,-1.55737427,,,
Map7,2.44E-34,-0.659273242,0.009,0.242,7.87E-30,-1.579286858,,,
Ptprj,2.30E-23,-0.661583726,0.053,0.302,7.42E-19,-1.58181812,,,
Slc22a23,3.65E-22,-0.662683851,0.032,0.242,1.18E-17,-1.583024793,,,
Itgb8,5.69E-25,-0.662953717,0.032,0.258,1.84E-20,-1.583320937,,,
Patj,5.36E-31,-0.67516208,0.011,0.225,1.73E-26,-1.596776152,,,
Igf1r,1.99E-09,-0.702319292,0.448,0.692,6.41E-05,-1.627118464,,,
Plekha6,2.08E-26,-0.717794863,0.005,0.176,6.72E-22,-1.644666265,,,
Adk,3.10E-18,-0.718623721,0.172,0.473,1.00E-13,-1.645611432,,,
Pde1a,3.91E-22,-0.719121212,0.035,0.247,1.26E-17,-1.646178993,,,
Gas2,8.05E-40,-0.720187878,0.018,0.302,2.60E-35,-1.647396556,,,
Rbfox1,5.95E-16,-0.724409665,0.014,0.143,1.92E-11,-1.652224426,,,
Csmd1,9.30E-08,-0.728982845,0.051,0.165,0.00300099,-1.6574701,,,
Lactb2,1.85E-34,-0.728993948,0.026,0.302,5.97E-30,-1.657482856,,,
Sox6,3.39E-20,-0.737788884,0.073,0.313,1.09E-15,-1.66761804,,,
Mrps6,3.46E-16,-0.741288521,0.064,0.269,1.12E-11,-1.671668197,,,
Setbp1,5.14E-15,-0.74279112,0.249,0.56,1.66E-10,-1.673410183,,,
Rsrp1,6.16E-10,-0.745337027,0.223,0.44,1.99E-05,-1.676365838,,,
Aldob,1.67E-15,-0.75398384,0.051,0.242,5.38E-11,-1.68644333,,,
Errfi1,1.01E-20,-0.756150469,0,0.115,3.27E-16,-1.688977921,,,
Atp2a2,1.38E-19,-0.758852119,0.164,0.478,4.44E-15,-1.692143734,,,
Scp2,6.56E-40,-0.761913579,0.004,0.247,2.12E-35,-1.695738347,,,
Slit2,1.70E-27,-0.782903858,0.037,0.286,5.50E-23,-1.720590596,,,
Pter,1.34E-43,-0.790472679,0,0.247,4.31E-39,-1.729641063,,,
Lrp2,1.41E-44,-0.792123759,0,0.253,4.54E-40,-1.731621669,,,
Auts2,5.81E-15,-0.794061462,0.141,0.407,1.87E-10,-1.733948995,,,
Rbm47,1.34E-43,-0.813218941,0,0.247,4.31E-39,-1.757127575,,,
Acsm2,5.55E-33,-0.813437017,0,0.187,1.79E-28,-1.7573932,,,
Arhgap24,7.58E-21,-0.814484698,0.097,0.368,2.45E-16,-1.758669878,,,
Zeb2,4.99E-32,-0.814597399,0.095,0.456,1.61E-27,-1.758807267,,,
Gphn,1.23E-19,-0.826218812,0.802,0.94,3.97E-15,-1.773032291,,,
Pard3,3.08E-21,-0.83122832,0.135,0.44,9.93E-17,-1.77919954,,,
Ptpn13,3.30E-35,-0.834873194,0.041,0.346,1.07E-30,-1.783700253,,,
Gramd1b,2.11E-25,-0.840586835,0,0.143,6.81E-21,-1.790778416,,,
Arhgap42,1.71E-49,-0.840683246,0,0.28,5.51E-45,-1.790898093,,,
Bicc1,2.03E-27,-0.849514392,0.05,0.324,6.54E-23,-1.80189431,,,
Slc6a6,8.35E-17,-0.850933696,0.166,0.456,2.69E-12,-1.803667861,,,
Eps8,7.34E-47,-0.855878722,0.009,0.313,2.37E-42,-1.809860776,,,
Pcdh7,1.33E-07,-0.869904068,0.093,0.236,0.004279392,-1.827541375,,,
Chka,1.30E-19,-0.894238032,0.062,0.291,4.20E-15,-1.85862798,,,
Wwc1,2.01E-55,-0.911398842,0.004,0.335,6.47E-51,-1.880868311,,,
Fggy,1.04E-38,-0.9114311,0.02,0.308,3.35E-34,-1.880910366,,,
Acox1,1.78E-51,-0.934085881,0,0.291,5.76E-47,-1.910679608,,,
Naaladl2,4.67E-27,-0.950564615,0.055,0.335,1.51E-22,-1.932628866,,,
Pck1,5.55E-33,-0.95082896,0,0.187,1.79E-28,-1.932983015,,,
Abca13,1.31E-32,-0.954821091,0.001,0.192,4.22E-28,-1.938339245,,,
Dpyd,1.48E-64,-0.964149928,0,0.363,4.79E-60,-1.950913656,,,
Dach1,5.41E-33,-0.969265359,0.1,0.467,1.75E-28,-1.957843379,,,
Retreg1,1.01E-50,-0.970394965,0.005,0.313,3.26E-46,-1.959376938,,,
Pcdh9,8.05E-09,-0.970449917,0.118,0.291,0.000259781,-1.959451571,,,
Slc13a1,8.14E-37,-0.975017138,0,0.209,2.62E-32,-1.965664548,,,
Sh3rf1,3.18E-16,-0.975814192,0.237,0.527,1.03E-11,-1.966750829,,,
Plcl1,6.42E-33,-0.988276441,0.089,0.451,2.07E-28,-1.983813552,,,
Ndrg1,4.64E-28,-0.98962391,0.035,0.291,1.50E-23,-1.985667288,,,
Cobll1,2.37E-45,-0.991517054,0.027,0.374,7.63E-41,-1.988274646,,,
Keg1,3.99E-30,-0.995924548,0,0.17,1.29E-25,-1.994358196,,,
Lgr4,1.93E-43,-1.008215884,0.015,0.313,6.24E-39,-2.011422126,,,
Slc25a21,1.19E-41,-1.012595514,0,0.236,3.83E-37,-2.017537534,,,
Nhs,2.11E-20,-1.019387898,0.134,0.445,6.82E-16,-2.027058743,,,
Plxdc2,1.34E-50,-1.027536357,0.031,0.418,4.33E-46,-2.03854013,,,
P3h2,9.58E-44,-1.037565065,0.038,0.396,3.09E-39,-2.052760145,,,
Egf,8.85E-38,-1.085746694,0,0.214,2.86E-33,-2.122473725,,,
Slc8a1,1.07E-20,-1.145507835,0.031,0.225,3.45E-16,-2.212239888,,,
AY036118,2.10E-21,-1.151981287,0.16,0.473,6.77E-17,-2.222188634,,,
Sugct,7.30E-45,-1.157108086,0.012,0.313,2.35E-40,-2.230099509,,,
Gk,1.71E-49,-1.158704199,0,0.28,5.51E-45,-2.232568126,,,
Col4a3,4.20E-25,-1.168872818,0.118,0.451,1.35E-20,-2.248359632,,,
Glis3,5.95E-32,-1.210680939,0.024,0.28,1.92E-27,-2.314468518,,,
Col4a4,2.38E-30,-1.210924824,0.049,0.341,7.67E-26,-2.314859808,,,
Ank3,2.04E-38,-1.217171213,0.001,0.225,6.59E-34,-2.324904108,,,
Magi2,4.42E-35,-1.223511146,0.073,0.44,1.42E-30,-2.335143397,,,
Bnc2,6.63E-43,-1.24600486,0.042,0.407,2.14E-38,-2.371836988,,,
Cdk8,1.47E-33,-1.269944556,0.365,0.819,4.74E-29,-2.411522976,,,
Atp1b1,4.83E-31,-1.275720721,0.116,0.489,1.56E-26,-2.421197423,,,
Fhit,4.51E-29,-1.395942208,0.078,0.401,1.46E-24,-2.63160363,,,
Nox4,9.86E-59,-1.43946605,0.028,0.445,3.18E-54,-2.712204667,,,
Lars2,8.81E-36,-1.46117348,0.461,0.874,2.84E-31,-2.753322262,,,
Neat1,1.75E-34,-1.471131903,0.046,0.363,5.66E-30,-2.772393235,,,
Cmss1,1.44E-48,-1.473922926,0.913,0.989,4.64E-44,-2.77776187,,,
Chpt1,1.60E-43,-1.481757959,0.043,0.407,5.15E-39,-2.792888462,,,
Slc12a1,3.54E-37,-1.538640646,0.003,0.225,1.14E-32,-2.905206364,,,
Erbb4,1.16E-60,-1.548057694,0.008,0.379,3.73E-56,-2.924231835,,,
Gm42418,3.59E-74,-1.599205742,0.982,1,1.16E-69,-3.029764674,,,
Slc4a4,1.47E-78,-1.62846433,0.003,0.451,4.76E-74,-3.091837144,,,
Esrrg,8.51E-55,-1.686881015,0.008,0.352,2.75E-50,-3.219599007,,,
Dab2,8.01E-74,-1.717448193,0,0.412,2.58E-69,-3.288542221,,,
Pkhd1,1.24E-64,-1.724174559,0.005,0.39,4.01E-60,-3.303910392,,,
Mecom,2.02E-28,-1.765171193,0.085,0.407,6.53E-24,-3.399143323,,,
Ptprd,3.47E-76,-1.768207295,0.003,0.44,1.12E-71,-3.406304235,,,
Slc5a12,8.01E-74,-1.788030255,0,0.412,2.58E-69,-3.453430657,,,
Trps1,1.25E-68,-1.812003589,0.018,0.462,4.03E-64,-3.511295926,,,
Gm26917,4.65E-51,-1.92550993,0.065,0.505,1.50E-46,-3.798710925,,,
Ghr,3.32E-49,-1.973489419,0.016,0.352,1.07E-44,-3.927168281,,,
Fut9,6.42E-89,-2.093972089,0.015,0.555,2.07E-84,-4.269218756,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
